idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1160353456;Anderra;Italy;Private;32,0;44,0;English;NM;True;First Edition;False;False;-;1;47,0;€;2025-02-01;
articleRow1693565660;HT-Matte;Italy;Private;47,0;136,0;English;NM;True;First Edition;False;True;PSA 9;1;55,0;€;2025-02-01;
articleRow1555460257;Sangiri;Netherlands;Private;95,0;50,0;English;MT;True;First Edition;False;True;1st edition PSA 9;1;60,0;€;2025-02-01;
articleRow994530260;SmoothRon;Netherlands;Private;452,0;190,0;English;NM;True;First Edition;True;False;-;1;75,0;€;2025-02-01;2025-04-07
articleRow1540604312;nic222k;United Kingdom;Private;5757,0;1277,0;English;NM;True;First Edition;False;True;PSA 9;1;92,34;€;2025-02-01;2025-02-04
articleRow1151085896;nic222k;United Kingdom;Private;5757,0;1277,0;English;NM;True;First Edition;True;True;Immaculate condition. Please ask for more photos if required;1;98,5;€;2025-02-01;2025-02-04
articleRow1769993118;kaplanious;Belgium;Private;282,0;1511,0;English;NM;True;First Edition;False;True;Cgc 9 old label 1st;1;120,0;€;2025-02-01;2025-03-18
articleRow1275383216;Zambo;Italy;Private;32,0;13,0;English;MT;True;First Edition;True;True;PSA 9 1ST EDITION;1;239,0;€;2025-02-01;
articleRow1595757174;wexir;Poland;Private;32,0;116,0;English;MT;True;First Edition;True;True;1st Edition PSA 10;1;249,0;€;2025-02-01;2025-02-26
articleRow1525466843;davePSA10cards;Poland;Private;26,0;158,0;English;MT;True;First Edition;True;True;PSA 10 / negotiable / many more PSA10 cards;1;279,9;€;2025-02-01;2025-03-25
articleRow1720692776;Pokekiz;United Kingdom;Private;158,0;904,0;English;PO;True;First Edition;False;True;1st edition;2;3,1;€;2025-02-04;2025-02-16
articleRow1212708526;Card-foundry;Germany;Professional;32255,0;75997,0;English;EX;True;First Edition;False;True;Thousands of cards available :);5;5,95;€;2025-02-04;2025-04-08
articleRow1385277544;mmsm10;United Kingdom;Private;2098,0;28405,0;English;GD;True;First Edition;False;True;Crease.;1;8,67;€;2025-02-04;2025-03-06
articleRow1758382498;DayEmpire;United Kingdom;Professional;1449,0;115199,0;English;GD;True;First Edition;False;False;-;1;9,08;€;2025-02-04;2025-03-06
articleRow1663627705;mmsm10;United Kingdom;Private;2098,0;28405,0;English;EX;True;First Edition;False;False;-;1;10,53;€;2025-02-04;2025-03-06
articleRow1323344142;TeamSpelEnMeer;Netherlands;Professional;13531,0;18066,0;English;EX;True;First Edition;False;False;-;1;15,99;€;2025-02-04;2025-03-13
articleRow1540604312;nic222k;United Kingdom;Private;5788,0;1272,0;English;NM;True;First Edition;False;True;PSA 9;1;92,92;€;2025-02-04;2025-02-05
articleRow1151085896;nic222k;United Kingdom;Private;5788,0;1272,0;English;NM;True;First Edition;True;True;Immaculate condition. Please ask for more photos if required;1;99,12;€;2025-02-04;2025-02-05
articleRow1385277544;mmsm10;United Kingdom;Private;1989,0;28992,0;English;GD;True;First Edition;False;True;Crease.;1;8,66;€;2025-02-05;2025-02-07
articleRow1758382498;DayEmpire;United Kingdom;Professional;1250,0;111882,0;English;GD;True;First Edition;False;False;-;1;9,07;€;2025-02-05;2025-02-07
articleRow1663627705;mmsm10;United Kingdom;Private;1989,0;28992,0;English;EX;True;First Edition;False;False;-;1;10,52;€;2025-02-05;2025-02-07
articleRow1540604312;nic222k;United Kingdom;Private;5789,0;1252,0;English;NM;True;First Edition;False;True;PSA 9;1;92,83;€;2025-02-05;2025-02-07
